Expt,Site,Year,Season,Afactor,A_label,Bfactor,B_label,Rep,GYtha
LTCCE-HP,IRRI-B5-B8,1985,EWS,F4,90,V6,IR29723-143-3-2-1,2,4128
LTCCE-HP,IRRI-B5-B8,1985,EWS,F4,90,V6,IR29723-143-3-2-1,3,3910
LTCCE-HP,IRRI-B5-B8,1985,EWS,F4,90,V6,IR29723-143-3-2-1,4,4812
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V1,IR8,1,3704
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V1,IR8,2,3101
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V1,IR8,3,2030
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V1,IR8,4,1956
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V2,IR36,1,3902
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V2,IR36,2,3958
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V2,IR36,3,3113
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V2,IR36,4,3104
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V3,IR58,1,2414
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V3,IR58,2,
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V3,IR58,3,2357
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V3,IR58,4,3967
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V4,IR64,1,3458
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V4,IR64,2,3823
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V4,IR64,3,2754
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V4,IR64,4,2115
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V5,IR25587-133-3-2-2-2,1,3646
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V5,IR25587-133-3-2-2-2,2,2722
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V5,IR25587-133-3-2-2-2,3,3107
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V5,IR25587-133-3-2-2-2,4,2302
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V6,IR32429-47-3-2-2,1,3337
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V6,IR32429-47-3-2-2,2,3818
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V6,IR32429-47-3-2-2,3,2926
LTCCE-HP,IRRI-B5-B8,1986,EWS,F1,0,V6,IR32429-47-3-2-2,4,3705
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V1,IR8,1,3583
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V1,IR8,2,3159
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V1,IR8,3,
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V1,IR8,4,2769
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V2,IR36,1,4263
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V2,IR36,2,3463
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V2,IR36,3,3570
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V2,IR36,4,4220
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V3,IR58,1,
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V3,IR58,2,3497
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V3,IR58,3,2682
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V3,IR58,4,2196
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V4,IR64,1,3094
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V4,IR64,2,3933
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V4,IR64,3,3872
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V4,IR64,4,3704
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V5,IR25587-133-3-2-2-2,1,2572
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V5,IR25587-133-3-2-2-2,2,3200
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V5,IR25587-133-3-2-2-2,3,2923
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V5,IR25587-133-3-2-2-2,4,2884
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V6,IR32429-47-3-2-2,1,2534
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V6,IR32429-47-3-2-2,2,3813
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V6,IR32429-47-3-2-2,3,3408
LTCCE-HP,IRRI-B5-B8,1986,EWS,F2,30,V6,IR32429-47-3-2-2,4,3854
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V1,IR8,1,3480
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V1,IR8,2,3184
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V1,IR8,3,
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V1,IR8,4,3017
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V2,IR36,1,4334
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V2,IR36,2,4039
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V2,IR36,3,3464
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V2,IR36,4,3636
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V3,IR58,1,2888
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V3,IR58,2,2564
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V3,IR58,3,2940
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V3,IR58,4,2976
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V4,IR64,1,4226
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V4,IR64,2,3695
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V4,IR64,3,3470
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V4,IR64,4,3862
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V5,IR25587-133-3-2-2-2,1,3891
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V5,IR25587-133-3-2-2-2,2,3609
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V5,IR25587-133-3-2-2-2,3,3075
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V5,IR25587-133-3-2-2-2,4,2578
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V6,IR32429-47-3-2-2,1,4220
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V6,IR32429-47-3-2-2,2,3960
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V6,IR32429-47-3-2-2,3,3539
LTCCE-HP,IRRI-B5-B8,1986,EWS,F3,60,V6,IR32429-47-3-2-2,4,3947
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V1,IR8,1,2482
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V1,IR8,2,1915
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V1,IR8,3,2209
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V1,IR8,4,2087
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V2,IR36,1,3791
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V2,IR36,2,3896
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V2,IR36,3,3786
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V2,IR36,4,4021
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V3,IR58,1,3622
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V3,IR58,2,3320
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V3,IR58,3,
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V3,IR58,4,
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V4,IR64,1,3553
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V4,IR64,2,3982
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V4,IR64,3,3706
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V4,IR64,4,3867
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V5,IR25587-133-3-2-2-2,1,3111
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V5,IR25587-133-3-2-2-2,2,3413
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V5,IR25587-133-3-2-2-2,3,3280
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V5,IR25587-133-3-2-2-2,4,3385
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V6,IR32429-47-3-2-2,1,4629
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V6,IR32429-47-3-2-2,2,3637
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V6,IR32429-47-3-2-2,3,4127
LTCCE-HP,IRRI-B5-B8,1986,EWS,F4,90,V6,IR32429-47-3-2-2,4,3689
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V1,IR8,1,2154
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V1,IR8,2,2483
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V1,IR8,3,1921
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V1,IR8,4,2065
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V2,IR36,1,2932
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V2,IR36,2,3339
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V2,IR36,3,2823
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V2,IR36,4,2812
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V3,IR58,1,2542
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V3,IR58,2,2185
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V3,IR58,3,2552
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V3,IR58,4,2210
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V4,IR64,1,2642
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V4,IR64,2,2654
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V4,IR64,3,2142
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V4,IR64,4,2291
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V5,IR25587-133-3-2-2-2,1,3728
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V5,IR25587-133-3-2-2-2,2,2982
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V5,IR25587-133-3-2-2-2,3,3207
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V5,IR25587-133-3-2-2-2,4,3406
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V6,IR32429-47-3-2-2,1,3064
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V6,IR32429-47-3-2-2,2,3008
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V6,IR32429-47-3-2-2,3,2821
LTCCE-HP,IRRI-B5-B8,1987,EWS,F1,0,V6,IR32429-47-3-2-2,4,2603
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V1,IR8,1,2320
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V1,IR8,2,2654
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V1,IR8,3,2075
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V1,IR8,4,2576
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V2,IR36,1,3920
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V2,IR36,2,3946
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V2,IR36,3,3530
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V2,IR36,4,3482
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V3,IR58,1,2326
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V3,IR58,2,3003
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V3,IR58,3,2644
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V3,IR58,4,2305
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V4,IR64,1,3008
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V4,IR64,2,3700
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V4,IR64,3,3492
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V4,IR64,4,2978
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V5,IR25587-133-3-2-2-2,1,3460
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V5,IR25587-133-3-2-2-2,2,3680
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V5,IR25587-133-3-2-2-2,3,4026
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V5,IR25587-133-3-2-2-2,4,3390
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V6,IR32429-47-3-2-2,1,3052
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V6,IR32429-47-3-2-2,2,3888
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V6,IR32429-47-3-2-2,3,3121
LTCCE-HP,IRRI-B5-B8,1987,EWS,F2,50,V6,IR32429-47-3-2-2,4,3580
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V1,IR8,1,3703
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V1,IR8,2,2796
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V1,IR8,3,2528
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V1,IR8,4,2448
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V2,IR36,1,3950
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V2,IR36,2,4136
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V2,IR36,3,3816
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V2,IR36,4,3528
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V3,IR58,1,3708
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V3,IR58,2,3643
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V3,IR58,3,3865
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V3,IR58,4,4056
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V4,IR64,1,4118
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V4,IR64,2,3402
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V4,IR64,3,2400
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V4,IR64,4,2508
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V5,IR25587-133-3-2-2-2,1,3966
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V5,IR25587-133-3-2-2-2,2,3621
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V5,IR25587-133-3-2-2-2,3,3614
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V5,IR25587-133-3-2-2-2,4,3288
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V6,IR32429-47-3-2-2,1,3710
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V6,IR32429-47-3-2-2,2,4486
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V6,IR32429-47-3-2-2,3,3731
LTCCE-HP,IRRI-B5-B8,1987,EWS,F3,100,V6,IR32429-47-3-2-2,4,3616
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V1,IR8,1,3202
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V1,IR8,2,2253
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V1,IR8,3,1905
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V1,IR8,4,2630
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V2,IR36,1,4352
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V2,IR36,2,4164
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V2,IR36,3,3668
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V2,IR36,4,3737
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V3,IR58,1,3673
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V3,IR58,2,3996
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V3,IR58,3,3943
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V3,IR58,4,3990
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V4,IR64,1,4088
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V4,IR64,2,3650
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V4,IR64,3,2929
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V4,IR64,4,4066
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V5,IR25587-133-3-2-2-2,1,4137
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V5,IR25587-133-3-2-2-2,2,3536
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V5,IR25587-133-3-2-2-2,3,3960
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V5,IR25587-133-3-2-2-2,4,4272
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V6,IR32429-47-3-2-2,1,4416
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V6,IR32429-47-3-2-2,2,4440
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V6,IR32429-47-3-2-2,3,3868
LTCCE-HP,IRRI-B5-B8,1987,EWS,F4,150,V6,IR32429-47-3-2-2,4,3767
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V1,IR8,1,3640
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V1,IR8,2,3833
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V1,IR8,3,2497
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V1,IR8,4,3054
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V2,IR36,1,4254
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V2,IR36,2,4391
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V2,IR36,3,3892
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V2,IR36,4,3676
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V3,IR58,1,2902
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V3,IR58,2,2838
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V3,IR58,3,2466
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V3,IR58,4,2042
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V4,IR25587-133-3-2-2-2,1,3425
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V4,IR25587-133-3-2-2-2,2,4108
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V4,IR25587-133-3-2-2-2,3,3106
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V4,IR25587-133-3-2-2-2,4,3034
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V5,IR32429-47-3-2-2,1,4118
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V5,IR32429-47-3-2-2,2,3278
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V5,IR32429-47-3-2-2,3,3474
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V5,IR32429-47-3-2-2,4,3438
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V6,IR35366-90-3-2-1-2,1,4697
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V6,IR35366-90-3-2-1-2,2,4599
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V6,IR35366-90-3-2-1-2,3,3596
LTCCE-HP,IRRI-B5-B8,1988,EWS,F1,0,V6,IR35366-90-3-2-1-2,4,4077
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V1,IR8,1,4732
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V1,IR8,2,3650
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V1,IR8,3,3668
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V1,IR8,4,4108
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V2,IR36,1,4337
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V2,IR36,2,4708
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V2,IR36,3,4287
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V2,IR36,4,4174
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V3,IR58,1,2804
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V3,IR58,2,3551
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V3,IR58,3,2996
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V3,IR58,4,2920
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V4,IR25587-133-3-2-2-2,1,3687
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V4,IR25587-133-3-2-2-2,2,4349
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V4,IR25587-133-3-2-2-2,3,4559
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V4,IR25587-133-3-2-2-2,4,3648
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V5,IR32429-47-3-2-2,1,3918
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V5,IR32429-47-3-2-2,2,4646
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V5,IR32429-47-3-2-2,3,4142
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V5,IR32429-47-3-2-2,4,3672
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V6,IR35366-90-3-2-1-2,1,4643
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V6,IR35366-90-3-2-1-2,2,5234
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V6,IR35366-90-3-2-1-2,3,4683
LTCCE-HP,IRRI-B5-B8,1988,EWS,F2,30,V6,IR35366-90-3-2-1-2,4,4710
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V1,IR8,1,3920
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V1,IR8,2,4915
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V1,IR8,3,3666
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V1,IR8,4,3526
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V2,IR36,1,5257
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V2,IR36,2,5317
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V2,IR36,3,4846
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V2,IR36,4,5001
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V3,IR58,1,3392
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V3,IR58,2,3228
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V3,IR58,3,3019
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V3,IR58,4,3096
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V4,IR25587-133-3-2-2-2,1,4638
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V4,IR25587-133-3-2-2-2,2,5165
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V4,IR25587-133-3-2-2-2,3,4436
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V4,IR25587-133-3-2-2-2,4,4336
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V5,IR32429-47-3-2-2,1,4717
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V5,IR32429-47-3-2-2,2,4420
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V5,IR32429-47-3-2-2,3,4374
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V5,IR32429-47-3-2-2,4,4656
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V6,IR35366-90-3-2-1-2,1,5536
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V6,IR35366-90-3-2-1-2,2,6062
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V6,IR35366-90-3-2-1-2,3,4916
LTCCE-HP,IRRI-B5-B8,1988,EWS,F3,60,V6,IR35366-90-3-2-1-2,4,4736
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V1,IR8,1,4264
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V1,IR8,2,3897
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V1,IR8,3,3413
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V1,IR8,4,1580
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V2,IR36,1,3928
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V2,IR36,2,3798
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V2,IR36,3,4242
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V2,IR36,4,3281
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V3,IR58,1,2894
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V3,IR58,2,3127
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V3,IR58,3,3230
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V3,IR58,4,2599
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V4,IR25587-133-3-2-2-2,1,4180
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V4,IR25587-133-3-2-2-2,2,4364
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V4,IR25587-133-3-2-2-2,3,3226
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V4,IR25587-133-3-2-2-2,4,3189
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V5,IR32429-47-3-2-2,1,4418
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V5,IR32429-47-3-2-2,2,3026
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V5,IR32429-47-3-2-2,3,4426
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V5,IR32429-47-3-2-2,4,3822
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V6,IR35366-90-3-2-1-2,1,5034
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V6,IR35366-90-3-2-1-2,2,5392
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V6,IR35366-90-3-2-1-2,3,4102
LTCCE-HP,IRRI-B5-B8,1988,EWS,F4,90,V6,IR35366-90-3-2-1-2,4,4932
